==> hw2.csv <==
08MAY2010,08MAY2010,650985519,2010,Scion,61935,xD,FWD,4,Manual,15110,1.8L DOHC MPFI 16-valve VVT-i I4 engine,15840,730,Hatchback,19103,PA,0,0,1,0,0,5dr HB Man (Natl),1635233,1416,-75.200972,39.964218
08MAY2010,08MAY2010,650132544,2009,Scion,59454,xD,FWD,4,Automatic,15700,1.8L DOHC MPFI 16-valve VVT-i I4 engine,16420,720,Hatchback,11760,NY,0,0,1,0,0,5dr HB Auto (Natl),1596773,1416,-73.212013,40.816034
08MAY2010,08MAY2010,650985519,2010,Scion,61935,xD,FWD,4,Manual,15110,1.8L DOHC MPFI 16-valve VVT-i I4 engine,15840,730,Hatchback,19103,PA,0,0,1,0,0,5dr HB Man (Natl),1635233,1416,-75.200972,39.964218
08MAY2010,08MAY2010,650132544,2009,Scion,59454,xD,FWD,4,Automatic,15700,1.8L DOHC MPFI 16-valve VVT-i I4 engine,16420,720,Hatchback,11760,NY,0,0,1,0,0,5dr HB Auto (Natl),1596773,1416,-73.212013,40.816034
